"mean_expr","var_expr","correlation.correlation","pvalue.pvalue","gene","fdr","abs_correlation"
0.632570216392575,0.885472713462331,-0.205160628963513,6.67747570434719e-42,"Pdzd2",3.54834867891933e-40,0.205160628963513
2.51207774558233,1.32233557940242,0.204916167981655,8.36251984990758e-42,"Rpl8",4.41453021550384e-40,0.204916167981655
0.400281741607363,0.594862035087829,-0.204825562151341,9.08919779082214e-42,"Lgr5",4.76677928585339e-40,0.204825562151341
1.33033822528572,1.14894665830668,0.204510810456151,1.21368213288824e-41,"Fnta",6.32375677551636e-40,0.204510810456151
0.207020079379167,0.266330525399512,0.204273515319683,1.50884060809867e-41,"Ptp4a1",7.81092712218303e-40,0.204273515319683
0.192294549424667,0.269978787001908,-0.204211458545269,1.59715587780237e-41,"Spata13",8.21511459197836e-40,0.204211458545269
0.608171284196245,0.798217728804739,-0.203568495781012,2.87624972101434e-41,"Ndrg2",1.47000176824325e-39,0.203568495781012
0.125550734685349,0.16230677741477,0.203520318142478,3.00562591976352e-41,"Gjb1",1.52640141646724e-39,0.203520318142478
0.429085796644059,0.594236618383706,-0.203207168782896,3.99961771225867e-41,"Pex5l",2.01842342912978e-39,0.203207168782896
0.203400958896692,0.313799599452582,-0.202572950174408,7.12351924118761e-41,"Sorbs2",3.57244489945559e-39,0.202572950174408
2.54830811160337,1.37783720345711,0.202462274036819,7.87686246242337e-41,"Rps5",3.92571083220404e-39,0.202462274036819
1.00683623213807,0.946883499777189,0.202381045428201,8.47967837651719e-41,"Vdac2",4.20005798106012e-39,0.202381045428201
0.984986256198046,1.15835775806964,-0.202076485267049,1.1177272204505e-40,"Dst",5.50223510238947e-39,0.202076485267049
0.182866444755276,0.265059697254715,0.201764755083306,1.4822293081499e-40,"Cerk",7.25207802963099e-39,0.201764755083306
1.44630419229924,1.26294471251035,0.20156395904458,1.77731941083003e-40,"Slc25a5",8.64315815303041e-39,0.20156395904458
5.24691518832543,2.48013058324852,-0.200588366041193,4.28222559416054e-40,"Malat1",2.06991434744242e-38,0.200588366041193
0.25500611736628,0.400786746434152,-0.200042939955742,6.98739068935164e-40,"Plce1",3.35729478391363e-38,0.200042939955742
0.69984646791512,0.848993780542491,-0.200003105478698,7.24137413345361e-40,"Lgi4",3.45861821707332e-38,0.200003105478698
0.340388321738562,0.486804046573241,-0.198570837624822,2.60104168661852e-39,"Arhgap32",1.23495612387142e-37,0.198570837624822
2.36235275978723,1.53316286844751,0.197888090537839,4.76827855302872e-39,"Rpl23",2.25062747702955e-37,0.197888090537839
0.832186444175406,1.09092681170811,-0.197415154772129,7.24636713912429e-39,"Fign",3.40028362130604e-37,0.197415154772129
0.151983814629588,0.218107532756843,-0.195542206289915,3.76154982300229e-38,"Sorcs2",1.74920743539505e-36,0.195542206289915
0.452060717508694,0.575384371261091,0.195539232944094,3.77134703792801e-38,"Sh3gl3",1.74920743539505e-36,0.195539232944094
0.482302719851857,0.602753506269548,0.19548607643183,3.9508400096743e-38,"Alad",1.8219275998636e-36,0.19548607643183
0.387146875565488,0.559408447293495,-0.194123986892368,1.29454742760809e-37,"Dclk1",5.93568489092991e-36,0.194123986892368
0.343369342222659,0.483081443252573,-0.19377733523642,1.74856154181287e-37,"Adgrg6",7.97185102926504e-36,0.19377733523642
2.19286013413314,1.33673533421707,-0.19361600892986,2.01075000396052e-37,"Itm2b",9.11540001795434e-36,0.19361600892986
2.38651152116847,1.38530268750154,0.193523244323775,2.17883226411866e-37,"Rps11",9.82188207151019e-36,0.193523244323775
1.39752358747271,1.1021963244325,0.192669708335826,4.55188428983517e-37,"Cdc42",2.04046477886242e-35,0.192669708335826
0.489962497684732,0.634372581793853,-0.192576457942126,4.93238504892842e-37,"Mapre2",2.19874764625565e-35,0.192576457942126
2.34553058700843,1.93936214574509,0.192283624592589,6.34495824751408e-37,"Rpl18a",2.81281463967143e-35,0.192283624592589
0.851991728110499,1.44476974503145,-0.191528045893365,1.21287342204139e-36,"Pde7b",5.3473056804726e-35,0.191528045893365
0.192473682007661,0.289643048557192,0.190973666562582,1.94770657366851e-36,"9530059O14Rik",8.54010794924377e-35,0.190973666562582
0.388617922083011,0.51368236642324,-0.190832404282675,2.19704503120463e-36,"Tspan7",9.58102680999236e-35,0.190832404282675
0.426140329885184,0.602936406724385,-0.190702854979188,2.45346798755532e-36,"Cdk19",1.06414200714291e-34,0.190702854979188
0.403329457209169,0.667705983023327,-0.190548834491651,2.79725905874541e-36,"Fbxl7",1.20673154233189e-34,0.190548834491651
0.305470802078831,0.376016300739744,0.190345647104202,3.32499237859249e-36,"Plpp1",1.4267240024506e-34,0.190345647104202
1.20108566634522,1.62818662606774,0.190278428913126,3.52048502272643e-36,"Id2",1.5025729692743e-34,0.190278428913126
0.523079376174316,0.678153811158718,-0.190233601168227,3.65716303197251e-36,"Vcl",1.55264953272738e-34,0.190233601168227
1.22741710336315,1.10110462987098,0.189663983432358,5.92894671832379e-36,"Ezr",2.50388781409632e-34,0.189663983432358
0.182965094306766,0.309545753140335,0.189556502631585,6.49375487053863e-36,"Fst",2.72805701995822e-34,0.189556502631585
0.246883101363488,0.313765826965622,0.189207750539213,8.72088610867088e-36,"Rnf103",3.64460365291537e-34,0.189207750539213
1.1610212164221,1.1790135731842,-0.189062900728072,9.85546465475393e-36,"Sptbn1",4.09742219635987e-34,0.189062900728072
0.497876513399924,0.66187278931803,-0.188844248740822,1.18515486859506e-35,"Trim2",4.9018982812406e-34,0.188844248740822
2.75706273058326,1.86257243980375,0.188807939067893,1.2219875285371e-35,"Rpl13",5.02832201486241e-34,0.188807939067893
0.102802493625306,0.141761851591516,0.188712229535911,1.32461479781895e-35,"Arxes2",5.42281078454043e-34,0.188712229535911
0.1708970648058,0.321930066522124,0.188671389021177,1.37097194484026e-35,"H19",5.58410095705495e-34,0.188671389021177
1.11090431955223,1.25502588206376,-0.188536510293354,1.53582310290792e-35,"Gsn",6.22396190794603e-34,0.188536510293354
0.854623543490845,0.96043569432097,-0.188522135877169,1.55451307578595e-35,"Aspa",6.26804669352084e-34,0.188522135877169
